rating,recipe_id,user_id
3,B005CUU23S,AY1EF0GOH80EK
5,B000CR41D8,AY1EF0GOH80EK
5,B000CNB4LE,AY1EF0GOH80EK
5,B000CNB4LE,AY1EF0GOH80EK
5,B0058AMY10,AY1EF0GOH80EK
3,B004349I52,AY1EF0GOH80EK
4,B004X8TD4O,AY1EF0GOH80EK
5,B000IZ3GXA,AY1EF0GOH80EK
5,B003V8SO10,AY1EF0GOH80EK
5,B000NMJWZO,AY1EF0GOH80EK
3,B003P02I70,AY1EF0GOH80EK
3,B0040K41MY,AY1EF0GOH80EK
5,B004SRFYMK,AY1EF0GOH80EK
5,B004SRFYMK,AY1EF0GOH80EK
3,B000EIVM8C,AY1EF0GOH80EK
4,B002Y2OWOC,AY1EF0GOH80EK
3,B002UKTQA8,AY1EF0GOH80EK
5,B0051COPH6,AY1EF0GOH80EK
2,B0085MLY5A,AY1EF0GOH80EK
5,B003CIFNZO,AY1EF0GOH80EK
2,B002R89LOE,AY1EF0GOH80EK
5,B001ONPMOG,AY1EF0GOH80EK
3,B003WKJW5Y,AY1EF0GOH80EK
5,B0058AMYTC,AY1EF0GOH80EK
5,B001EO5LU0,AY1EF0GOH80EK
5,B001GVIRKM,AY1EF0GOH80EK
4,B000UVBYRM,AY1EF0GOH80EK
3,B000UVBYRM,AY1EF0GOH80EK
5,B003CIBPN8,AY1EF0GOH80EK
5,B003CIBPN8,AY1EF0GOH80EK
5,B001EQ4AIC,AY1EF0GOH80EK
5,B000EITV3K,AY1EF0GOH80EK
3,B005GBIXZM,AY1EF0GOH80EK
5,B000FFIIZO,AY1EF0GOH80EK
5,B001EO5KZQ,AY1EF0GOH80EK
5,B007RTR8UM,AY1EF0GOH80EK
5,B0058AMY5G,AY1EF0GOH80EK
3,B00503DOWS,AY1EF0GOH80EK
4,B000FRSSFC,AY1EF0GOH80EK
3,B000FRSSFC,AY1EF0GOH80EK
5,B000EIZ8FA,AY1EF0GOH80EK
3,B005GYULZY,AY1EF0GOH80EK
4,B002DHMUEW,AY1EF0GOH80EK
5,B002TMV3CG,AY1EF0GOH80EK
5,B001EO5W2M,AY1EF0GOH80EK
3,B008O3G2GG,AY1EF0GOH80EK
5,B000LKWVFQ,AY1EF0GOH80EK
5,B002DZIJYE,AY1EF0GOH80EK
4,B000812K0O,AY1EF0GOH80EK
3,B000812K0O,AY1EF0GOH80EK
5,B000E1FXNY,AY1EF0GOH80EK
5,B001ONVOC0,AY1EF0GOH80EK
5,B000CR00FQ,AY1EF0GOH80EK
5,B000G6O2QG,AY1EF0GOH80EK
5,B001E5E24A,AY1EF0GOH80EK
5,B001CUUPD4,AY1EF0GOH80EK
4,B001181NBA,AY1EF0GOH80EK
3,B001181NBA,AY1EF0GOH80EK
5,B000LKVD5U,AY1EF0GOH80EK
5,B000HDK0DC,AY1EF0GOH80EK
3,B003P02EGU,AY1EF0GOH80EK
3,B000N33NSU,AY1EF0GOH80EK
3,B003DVMYUW,AY1EF0GOH80EK
4,B001GL6GBE,AY1EF0GOH80EK
3,B001GL6GBE,AY1EF0GOH80EK
3,B000LKXPEW,AY1EF0GOH80EK
1,B004S04X4W,AY1EF0GOH80EK
5,B001ABOCBG,AY1EF0GOH80EK
5,B000FFIIZY,AY1EF0GOH80EK
3,B009AFJ3I6,AY1EF0GOH80EK
5,B006WYSFZK,AY1EF0GOH80EK
4,B00014JYNO,AY1EF0GOH80EK
3,B00014JYNO,AY1EF0GOH80EK
5,B006MONQMC,AY1EF0GOH80EK
3,B000CMHMFM,AY1EF0GOH80EK
5,B004728MI4,AY1EF0GOH80EK
5,B001SAXPEO,AY1EF0GOH80EK
5,B004L5NFT8,AY1EF0GOH80EK
3,B001EQ4IDO,AY1EF0GOH80EK
5,B00061EZRC,AY1EF0GOH80EK
3,B009AFJ548,AY1EF0GOH80EK
5,B000GZS9Q6,AY1EF0GOH80EK
5,B002TMV3E4,A235UFZGCFN3J5
4,B002TMV34E,A235UFZGCFN3J5
5,B002IEZJMA,A235UFZGCFN3J5
5,B007I7Z3Z0,A235UFZGCFN3J5
4,B004MO6NI8,A235UFZGCFN3J5
4,B004867T24,A235UFZGCFN3J5
5,B0054TWQMM,A235UFZGCFN3J5
4,B007RTR8TS,A235UFZGCFN3J5
5,B004FEJ968,A235UFZGCFN3J5
2,B004U49QU2,A235UFZGCFN3J5
4,B003ZT61E2,A235UFZGCFN3J5
2,B005EF0I0I,A235UFZGCFN3J5
5,B004051BLS,A235UFZGCFN3J5
4,B001VJ0B0I,A235UFZGCFN3J5
5,B004HFRM6O,A235UFZGCFN3J5
5,B0040J1OCA,A235UFZGCFN3J5
2,B003JA5KBW,A235UFZGCFN3J5
3,B0001GCAPQ,A235UFZGCFN3J5
4,B005HG9ESG,A235UFZGCFN3J5
4,B004JRO1S2,A235UFZGCFN3J5
5,B0024KGQJI,A235UFZGCFN3J5
5,B000QSOQFQ,A235UFZGCFN3J5
5,B001E5DWXC,A235UFZGCFN3J5
5,B000W5N12C,A235UFZGCFN3J5
5,B0061IULW2,A235UFZGCFN3J5
3,B002IEVJRY,A235UFZGCFN3J5
4,B00823T1K2,A235UFZGCFN3J5
5,B0018CLGKW,A235UFZGCFN3J5
5,B005Y10XZ2,A235UFZGCFN3J5
5,B004ZWRA6G,A235UFZGCFN3J5
4,B005HG9ERW,A235UFZGCFN3J5
5,B000633ZI0,A235UFZGCFN3J5
4,B003XDH6M6,A235UFZGCFN3J5
4,B005HG9ET0,A235UFZGCFN3J5
5,B007I7YZJK,A235UFZGCFN3J5
5,B0061IUIDY,A235UFZGCFN3J5
4,B006MONQMC,A235UFZGCFN3J5
2,B000G6RYNE,A4NDPXCYKRCY2
2,B0012XBD7I,A4NDPXCYKRCY2
2,B000G6MBUA,A4NDPXCYKRCY2
2,B00472I5A4,A4NDPXCYKRCY2
2,B000LKXBL4,A4NDPXCYKRCY2
4,B0034EDLS2,A4NDPXCYKRCY2
2,B0058AMY10,A4NDPXCYKRCY2
4,B0034EDMCW,A4NDPXCYKRCY2
5,B000F4GP3C,A4NDPXCYKRCY2
1,B000UXY2FQ,A4NDPXCYKRCY2
2,B0058AMYTC,A4NDPXCYKRCY2
5,B001EO5S1C,A4NDPXCYKRCY2
2,B0058AMY5G,A4NDPXCYKRCY2
4,B0034EDMLI,A4NDPXCYKRCY2
4,B0034EDM2W,A4NDPXCYKRCY2
2,B000G6O2QG,A4NDPXCYKRCY2
2,B000LKVD5U,A4NDPXCYKRCY2
4,B0034EFIYC,A4NDPXCYKRCY2
2,B004728MI4,A4NDPXCYKRCY2
2,B001SAXPEO,A4NDPXCYKRCY2
5,B000FBM3YK,A2PF32UUERJXB8
5,B000FBM3YK,A2PF32UUERJXB8
5,B000FBO9LK,A2PF32UUERJXB8
5,B000FBO9LK,A2PF32UUERJXB8
5,B000FBQ50I,A2PF32UUERJXB8
5,B000FBQ50I,A2PF32UUERJXB8
5,B000FBM3RC,A2PF32UUERJXB8
5,B000FBM3RC,A2PF32UUERJXB8
5,B000FBM3PO,A2PF32UUERJXB8
5,B000FBM3PO,A2PF32UUERJXB8
5,B000FBM3WC,A2PF32UUERJXB8
5,B000FBKFRW,A2PF32UUERJXB8
5,B000FBKFRW,A2PF32UUERJXB8
5,B000FBM480,A2PF32UUERJXB8
5,B000LL0RKG,A2PF32UUERJXB8
4,B000FFLHSY,A2PF32UUERJXB8
5,B000FBM46W,A2PF32UUERJXB8
5,B000FBM46W,A2PF32UUERJXB8
5,B000LKZ3GA,A2PF32UUERJXB8
5,B000FBQ54Y,A2PF32UUERJXB8
5,B000FBQ54Y,A2PF32UUERJXB8
5,B000LKVB6Q,A2PF32UUERJXB8
5,B000FBKFV8,A2PF32UUERJXB8
5,B000FBKFV8,A2PF32UUERJXB8
5,B000FBO9MO,A2PF32UUERJXB8
5,B000FBO9MO,A2PF32UUERJXB8
5,B000LKXRW2,A2PF32UUERJXB8
5,B000FBQ56M,A2PF32UUERJXB8
5,B000FBQ56M,A2PF32UUERJXB8
5,B000FBQ4YU,A2PF32UUERJXB8
5,B000FBQ4YU,A2PF32UUERJXB8
4,B001LG945O,AN0N05A9LIJEQ
5,B001BSBFUO,AN0N05A9LIJEQ
5,B001BDDTB2,AN0N05A9LIJEQ
5,B007POT6RM,AN0N05A9LIJEQ
1,B0041NYV8E,AN0N05A9LIJEQ
5,B005MWAM72,AN0N05A9LIJEQ
5,B007I7Z3Z0,AN0N05A9LIJEQ
4,B001LG940E,AN0N05A9LIJEQ
5,B001BCVY9W,AN0N05A9LIJEQ
5,B001BCXTGS,AN0N05A9LIJEQ
5,B006BXUZVO,AN0N05A9LIJEQ
5,B003561V40,AN0N05A9LIJEQ
5,B008RWUKXK,AN0N05A9LIJEQ
5,B001BCVY4W,AN0N05A9LIJEQ
5,B005IW4WFY,AN0N05A9LIJEQ
4,B004E4CCSQ,AN0N05A9LIJEQ
5,B002T0NWKE,AN0N05A9LIJEQ
5,B002AK88SY,AN0N05A9LIJEQ
5,B001E96JZG,AN0N05A9LIJEQ
5,B0040K41MY,AN0N05A9LIJEQ
5,B002T0IHJ0,AN0N05A9LIJEQ
5,B0010UOGWM,AN0N05A9LIJEQ
5,B002T0NXK8,AN0N05A9LIJEQ
5,B004FEN3GA,AN0N05A9LIJEQ
5,B008RWUHA6,AN0N05A9LIJEQ
5,B002T0GXNC,AN0N05A9LIJEQ
5,B005A1LINC,AN0N05A9LIJEQ
5,B003YV46WK,AN0N05A9LIJEQ
5,B0013BTP9C,AN0N05A9LIJEQ
3,B002IEVJRY,AN0N05A9LIJEQ
4,B005A1LGIY,AN0N05A9LIJEQ
5,B002T0KDNI,AN0N05A9LIJEQ
5,B001OCKIBY,AN0N05A9LIJEQ
5,B006BXV176,AN0N05A9LIJEQ
5,B0044CPA28,AN0N05A9LIJEQ
4,B004E4EBMG,AN0N05A9LIJEQ
5,B007I7YZJK,AN0N05A9LIJEQ
5,B001BDDT8K,AN0N05A9LIJEQ
5,B0045XE32E,A3N4VTNFPMTHEF
4,B000LKVDO6,A3N4VTNFPMTHEF
4,B004CYLW7A,A3N4VTNFPMTHEF
3,B001ULH7P4,A3N4VTNFPMTHEF
5,B000E63LOM,A3N4VTNFPMTHEF
3,B001OCKIP0,A3N4VTNFPMTHEF
5,B000LQJT5A,A3N4VTNFPMTHEF
4,B001AHJ2D8,A3N4VTNFPMTHEF
4,B000YSRK7E,A3N4VTNFPMTHEF
3,B0090X8IPM,A3N4VTNFPMTHEF
3,B003GTR8IO,A3N4VTNFPMTHEF
4,B001AHL6CI,A3N4VTNFPMTHEF
3,B0085RVY0A,A3N4VTNFPMTHEF
4,B001AHFVHO,A3N4VTNFPMTHEF
3,B006BXV1H6,A3N4VTNFPMTHEF
3,B001942GAI,A3N4VTNFPMTHEF
4,B001AHJ2FQ,A3N4VTNFPMTHEF
4,B001HN5Z4K,A3N4VTNFPMTHEF
5,B000PDN3E2,A3N4VTNFPMTHEF
4,B000KEPBBY,A3N4VTNFPMTHEF
4,B00503DOWS,A3N4VTNFPMTHEF
4,B001OCKIBY,A3N4VTNFPMTHEF
4,B00248EE4O,A3N4VTNFPMTHEF
3,B001ULOTKU,A3N4VTNFPMTHEF
4,B000YSTIL0,A3N4VTNFPMTHEF
5,B00412W76S,A2YGDUFEV2B7TO
5,B00020HHRW,A2YGDUFEV2B7TO
5,B0014B0HWK,A2YGDUFEV2B7TO
5,B000FVDWU4,A2YGDUFEV2B7TO
5,B001BM8SS2,A2YGDUFEV2B7TO
5,B0009VO58S,A2YGDUFEV2B7TO
5,B00073IVAQ,A2YGDUFEV2B7TO
5,B000FVBYCW,A2YGDUFEV2B7TO
5,B00020HHAO,A2YGDUFEV2B7TO
5,B00020HHM2,A2YGDUFEV2B7TO
5,B00142BX68,A2YGDUFEV2B7TO
5,B000VJYTZM,A2YGDUFEV2B7TO
5,B00188S3PM,A2YGDUFEV2B7TO
5,B000M0F58U,A2YGDUFEV2B7TO
5,B0006I5M2M,A2YGDUFEV2B7TO
5,B001GCTTRQ,A2YGDUFEV2B7TO
5,B00020HHHC,A2YGDUFEV2B7TO
5,B00014DXCC,A2YGDUFEV2B7TO
5,B00020HHK4,A2YGDUFEV2B7TO
5,B00073JVFU,A2YGDUFEV2B7TO
5,B00622CYTK,A2YGDUFEV2B7TO
5,B00020HHGS,A2YGDUFEV2B7TO
5,B0014AUJII,A2YGDUFEV2B7TO
5,B00020HHE0,A2YGDUFEV2B7TO
5,B0014ATRV8,A2YGDUFEV2B7TO
5,B006Q7YFLQ,A3OJX18B60PJR9
4,B0041NYV8E,A3OJX18B60PJR9
5,B000FA38ZE,A3OJX18B60PJR9
5,B000GZYAN2,A3OJX18B60PJR9
5,B002IEZJMA,A3OJX18B60PJR9
4,B006J4MAIQ,A3OJX18B60PJR9
4,B001OCKIP0,A3OJX18B60PJR9
3,B002LANN56,A3OJX18B60PJR9
4,B0076YVPFC,A3OJX18B60PJR9
4,B0000GH6UG,A3OJX18B60PJR9
5,B000ED9LIU,A3OJX18B60PJR9
4,B001OCBT3U,A3OJX18B60PJR9
5,B0002IMRVU,A3OJX18B60PJR9
4,B004E4CCSQ,A3OJX18B60PJR9
4,B006BXV1H6,A3OJX18B60PJR9
3,B001VJ0B0I,A3OJX18B60PJR9
5,B0040J1OCA,A3OJX18B60PJR9
5,B002D4DY8G,A3OJX18B60PJR9
4,B004TPKAN4,A3OJX18B60PJR9
5,B006Q7YG56,A3OJX18B60PJR9
4,B0051COPH6,A3OJX18B60PJR9
5,B005HG9ESG,A3OJX18B60PJR9
4,B006J4MAUE,A3OJX18B60PJR9
5,B004DIR3TQ,A3OJX18B60PJR9
5,B001ELL27O,A3OJX18B60PJR9
5,B002IEVJRY,A3OJX18B60PJR9
5,B006Q7YG2O,A3OJX18B60PJR9
5,B005HG9ERW,A3OJX18B60PJR9
5,B0002IMS7I,A3OJX18B60PJR9
5,B005HG9ET0,A3OJX18B60PJR9
5,B000612VL4,A3OJX18B60PJR9
4,B006MONQMC,A3OJX18B60PJR9
4,B007RTR9G0,A3OJX18B60PJR9
5,B007JT7ARQ,A3OJX18B60PJR9
4,B004TEXEYW,AXBC52UXVOIO0
5,B000FPKX5C,AXBC52UXVOIO0
5,B000FPKX5C,AXBC52UXVOIO0
5,B000MXHQTS,AXBC52UXVOIO0
5,B003D4F1QS,AXBC52UXVOIO0
5,B000MXJR68,AXBC52UXVOIO0
5,B000MXJR68,AXBC52UXVOIO0
5,B000MXEN9O,AXBC52UXVOIO0
5,B000MXEN9O,AXBC52UXVOIO0
5,B003D4IYSU,AXBC52UXVOIO0
5,B000GZSDSA,AXBC52UXVOIO0
5,B000FPM22Y,AXBC52UXVOIO0
5,B000FPM22Y,AXBC52UXVOIO0
5,B000FPGYTQ,AXBC52UXVOIO0
5,B000FPGYTQ,AXBC52UXVOIO0
5,B003D4MW38,AXBC52UXVOIO0
4,B004PEN59U,AXBC52UXVOIO0
5,B004BCT2JI,AXBC52UXVOIO0
5,B004BCT2JI,AXBC52UXVOIO0
5,B000FPM22O,AXBC52UXVOIO0
5,B000FPM22O,AXBC52UXVOIO0
5,B003D4MYLS,AXBC52UXVOIO0
5,B001DBRU4O,AXBC52UXVOIO0
3,B004PEOY9U,AXBC52UXVOIO0
5,B00412W76S,A16V6Y0BWZAGNI
5,B00020HHRW,A16V6Y0BWZAGNI
5,B0014B0HWK,A16V6Y0BWZAGNI
5,B000FVDWU4,A16V6Y0BWZAGNI
5,B0016B7Z32,A16V6Y0BWZAGNI
5,B0009VO58S,A16V6Y0BWZAGNI
5,B00073IVAQ,A16V6Y0BWZAGNI
5,B000FVBYCW,A16V6Y0BWZAGNI
3,B001E5E0GK,A16V6Y0BWZAGNI
5,B00020HHAO,A16V6Y0BWZAGNI
5,B00020HHM2,A16V6Y0BWZAGNI
5,B00142BX68,A16V6Y0BWZAGNI
5,B000VJYTZM,A16V6Y0BWZAGNI
5,B000M0F58U,A16V6Y0BWZAGNI
5,B0006I5M2M,A16V6Y0BWZAGNI
5,B001GCTTRQ,A16V6Y0BWZAGNI
5,B00020HHHC,A16V6Y0BWZAGNI
5,B007RLRCLK,A16V6Y0BWZAGNI
5,B00014DXCC,A16V6Y0BWZAGNI
5,B00020HHK4,A16V6Y0BWZAGNI
5,B00073JVFU,A16V6Y0BWZAGNI
5,B0014AUJII,A16V6Y0BWZAGNI
5,B00020HHE0,A16V6Y0BWZAGNI
5,B0014ATRV8,A16V6Y0BWZAGNI
5,B001LG945O,A16AXQ11SZA8SQ
4,B0045XE32E,A16AXQ11SZA8SQ
5,B001LGGH40,A16AXQ11SZA8SQ
5,B001BDDTB2,A16AXQ11SZA8SQ
1,B00141QYSQ,A16AXQ11SZA8SQ
2,B0041NYV8E,A16AXQ11SZA8SQ
5,B0012OPDTG,A16AXQ11SZA8SQ
4,B004CYLW7A,A16AXQ11SZA8SQ
1,B0040Q0EJW,A16AXQ11SZA8SQ
4,B006J4MAIQ,A16AXQ11SZA8SQ
5,B007RTR8AM,A16AXQ11SZA8SQ
3,B004JRKEH4,A16AXQ11SZA8SQ
5,B004MO6NI8,A16AXQ11SZA8SQ
2,B001LG940E,A16AXQ11SZA8SQ
5,B004YV80O4,A16AXQ11SZA8SQ
5,B004YV80OE,A16AXQ11SZA8SQ
5,B001BCVY9W,A16AXQ11SZA8SQ
5,B0000E6GZR,A16AXQ11SZA8SQ
4,B0041CIR62,A16AXQ11SZA8SQ
3,B004T80BYE,A16AXQ11SZA8SQ
5,B001BCXTGS,A16AXQ11SZA8SQ
5,B001Q9EFW8,A16AXQ11SZA8SQ
1,B00141R0IO,A16AXQ11SZA8SQ
5,B000FVZESW,A16AXQ11SZA8SQ
5,B006BXUZVO,A16AXQ11SZA8SQ
5,B0028P8H82,A16AXQ11SZA8SQ
2,B004U43ZO0,A16AXQ11SZA8SQ
5,B001BCVY4W,A16AXQ11SZA8SQ
5,B000Q5X876,A16AXQ11SZA8SQ
5,B000ULU4PA,A16AXQ11SZA8SQ
2,B001LGGH54,A16AXQ11SZA8SQ
5,B0017IB6H0,A16AXQ11SZA8SQ
5,B002R8SLUY,A16AXQ11SZA8SQ
4,B006J4MAUE,A16AXQ11SZA8SQ
4,B004FEN3GK,A16AXQ11SZA8SQ
2,B005A1LJ04,A16AXQ11SZA8SQ
5,B001Q9EFVY,A16AXQ11SZA8SQ
3,B005NVU64Q,A16AXQ11SZA8SQ
1,B0030FGMKE,A16AXQ11SZA8SQ
5,B001HN5Z4K,A16AXQ11SZA8SQ
1,B00141WJBM,A16AXQ11SZA8SQ
4,B005A1L0QC,A16AXQ11SZA8SQ
3,B0016PC4TS,A16AXQ11SZA8SQ
5,B000Q611U6,A16AXQ11SZA8SQ
1,B005NVU5BK,A16AXQ11SZA8SQ
4,B0017I9P3W,A16AXQ11SZA8SQ
5,B0041CIP3M,A16AXQ11SZA8SQ
5,B002R8J7YS,A16AXQ11SZA8SQ
1,B0030FGMFY,A16AXQ11SZA8SQ
5,B0015MY6PC,A16AXQ11SZA8SQ
4,B004E4EBMG,A16AXQ11SZA8SQ
4,B005BPVA3A,A16AXQ11SZA8SQ
3,B001E5E3FS,A16AXQ11SZA8SQ
5,B000Q5X8DK,A16AXQ11SZA8SQ
5,B001BDDT8K,A16AXQ11SZA8SQ
1,B006MONQMC,A16AXQ11SZA8SQ
4,B007RTR9G0,A16AXQ11SZA8SQ
3,B004ZIER34,A1I477ADGMLVJM
4,B004R8J8E0,A1I477ADGMLVJM
2,B0041NYV8E,A1I477ADGMLVJM
4,B002IEZJMA,A1I477ADGMLVJM
4,B007I7Z3Z0,A1I477ADGMLVJM
3,B004MO6NI8,A1I477ADGMLVJM
4,B002LANN56,A1I477ADGMLVJM
5,B005VOONKI,A1I477ADGMLVJM
5,B005VOOM4A,A1I477ADGMLVJM
1,B005SPQENY,A1I477ADGMLVJM
4,B004OVATO8,A1I477ADGMLVJM
5,B005VOOM2W,A1I477ADGMLVJM
5,B005VOONLW,A1I477ADGMLVJM
5,B005VOOKS8,A1I477ADGMLVJM
3,B004T3QMD8,A1I477ADGMLVJM
1,B004TPKAN4,A1I477ADGMLVJM
3,B001LGGH54,A1I477ADGMLVJM
5,B005VOONI0,A1I477ADGMLVJM
4,B0051COPH6,A1I477ADGMLVJM
3,B005HG9ESG,A1I477ADGMLVJM
4,B000VXYV6K,A1I477ADGMLVJM
4,B002IEVJRY,A1I477ADGMLVJM
5,B005VOOLXM,A1I477ADGMLVJM
5,B005VOONGM,A1I477ADGMLVJM
3,B002TMV3CG,A1I477ADGMLVJM
4,B005A1LGIY,A1I477ADGMLVJM
5,B005VOONM6,A1I477ADGMLVJM
3,B005HG9ERW,A1I477ADGMLVJM
5,B005VOOL00,A1I477ADGMLVJM
3,B005HG9ET0,A1I477ADGMLVJM
4,B004YGQPAK,A1I477ADGMLVJM
4,B007I7YZJK,A1I477ADGMLVJM
4,B006MONQMC,A1I477ADGMLVJM
1,B007RTR9G0,A1I477ADGMLVJM
3,B0041NYV8E,A30R8VFR16RE32
1,B004X3VRLG,A30R8VFR16RE32
4,B004JRKEH4,A30R8VFR16RE32
3,B004MO6NI8,A30R8VFR16RE32
4,B005CUU25G,A30R8VFR16RE32
4,B003JO71D8,A30R8VFR16RE32
4,B008O3G25W,A30R8VFR16RE32
5,B000F3VB8C,A30R8VFR16RE32
5,B007RTR89S,A30R8VFR16RE32
5,B000F3OA7G,A30R8VFR16RE32
5,B007RTR8TS,A30R8VFR16RE32
5,B000F3VB82,A30R8VFR16RE32
4,B005CUU23S,A30R8VFR16RE32
3,B001LGGH54,A30R8VFR16RE32
1,B001E5DRCS,A30R8VFR16RE32
4,B000FFLHSY,A30R8VFR16RE32
5,B000EH4Y06,A30R8VFR16RE32
4,B000E7L2S8,A30R8VFR16RE32
4,B005GBIXZM,A30R8VFR16RE32
4,B005GYULZY,A30R8VFR16RE32
4,B0041CIP3M,A30R8VFR16RE32
4,B008O3G2GG,A30R8VFR16RE32
5,B00412W76S,A1WZY9GOEE7IAZ
5,B00020HHRW,A1WZY9GOEE7IAZ
5,B0014B0HWK,A1WZY9GOEE7IAZ
5,B000FVDWU4,A1WZY9GOEE7IAZ
5,B0016B7Z32,A1WZY9GOEE7IAZ
5,B0009VO58S,A1WZY9GOEE7IAZ
5,B00073IVAQ,A1WZY9GOEE7IAZ
5,B000FVBYCW,A1WZY9GOEE7IAZ
5,B00020HHAO,A1WZY9GOEE7IAZ
5,B00020HHM2,A1WZY9GOEE7IAZ
5,B00142BX68,A1WZY9GOEE7IAZ
5,B000VJYTZM,A1WZY9GOEE7IAZ
5,B00188S3PM,A1WZY9GOEE7IAZ
5,B000M0F58U,A1WZY9GOEE7IAZ
5,B0006I5M2M,A1WZY9GOEE7IAZ
5,B001GCTTRQ,A1WZY9GOEE7IAZ
5,B00020HHHC,A1WZY9GOEE7IAZ
5,B007RLRCLK,A1WZY9GOEE7IAZ
5,B00014DXCC,A1WZY9GOEE7IAZ
5,B00073JVFU,A1WZY9GOEE7IAZ
5,B00020HHGS,A1WZY9GOEE7IAZ
5,B0014AUJII,A1WZY9GOEE7IAZ
5,B00020HHE0,A1WZY9GOEE7IAZ
4,B000DZKKK2,A2NWIBURBR217A
5,B000GW46D4,A2NWIBURBR217A
5,B003AOH5Y2,A2NWIBURBR217A
5,B000PMJLJO,A2NWIBURBR217A
5,B000PMHLZK,A2NWIBURBR217A
3,B004APZYVG,A2NWIBURBR217A
5,B0038LE5RM,A2NWIBURBR217A
5,B000GW46DE,A2NWIBURBR217A
3,B004EE0TYK,A2NWIBURBR217A
3,B0045IO2VQ,A2NWIBURBR217A
5,B000PMC7GI,A2NWIBURBR217A
5,B0036SNKZ0,A2NWIBURBR217A
4,B004AWTR6M,A2NWIBURBR217A
5,B000GW6786,A2NWIBURBR217A
4,B001ONVOEI,A2NWIBURBR217A
4,B001P7AZN4,A2NWIBURBR217A
5,B001EQ52CU,A2NWIBURBR217A
5,B0030GQHXA,A2NWIBURBR217A
3,B0036U6YE2,A2NWIBURBR217A
5,B001E6IULK,A2NWIBURBR217A
5,B002HNZRKQ,A2KP45DO3RY4RG
5,B000E65OJM,A2KP45DO3RY4RG
5,B001EQ4P2I,A2KP45DO3RY4RG
5,B004HOLD92,A2KP45DO3RY4RG
5,B001E5E05G,A2KP45DO3RY4RG
5,B00473PNGW,A2KP45DO3RY4RG
4,B005UP1M4I,A2KP45DO3RY4RG
5,B004HOLD4W,A2KP45DO3RY4RG
5,B001EQ4QJK,A2KP45DO3RY4RG
5,B001KVPBS4,A2KP45DO3RY4RG
5,B004HOQE64,A2KP45DO3RY4RG
5,B004T80BYE,A2KP45DO3RY4RG
5,B0002PHEZC,A2KP45DO3RY4RG
5,B000GAT6NG,A2KP45DO3RY4RG
4,B001EO67IK,A2KP45DO3RY4RG
4,B007RTR898,A2KP45DO3RY4RG
5,B001LNTY70,A2KP45DO3RY4RG
3,B002YJCAKI,A2KP45DO3RY4RG
3,B004WSBZAA,A2KP45DO3RY4RG
1,B0016CMVZI,A2KP45DO3RY4RG
5,B004EAGP74,A2KP45DO3RY4RG
4,B000M9N1L4,A2KP45DO3RY4RG
4,B002YJCA30,A2KP45DO3RY4RG
3,B004XY14JU,A2KP45DO3RY4RG
5,B004HOOZEW,A2KP45DO3RY4RG
5,B000LKX4JI,A2KP45DO3RY4RG
3,B000UXY2J2,A2KP45DO3RY4RG
5,B001E95KUQ,A2KP45DO3RY4RG
4,B007RTR8UC,A2KP45DO3RY4RG
1,B003Q4TWF6,A2KP45DO3RY4RG
4,B006DQZ04Q,A2KP45DO3RY4RG
3,B001EPQUEA,A2KP45DO3RY4RG
5,B003ZWV5Z4,A2KP45DO3RY4RG
5,B000EM8UGA,A2KP45DO3RY4RG
5,B004HOLD60,A2KP45DO3RY4RG
5,B007JFXWRC,A2KP45DO3RY4RG
5,B004Y4TV3K,A2KP45DO3RY4RG
5,B001E8DHPW,A2KP45DO3RY4RG
5,B004HOSGWE,A2KP45DO3RY4RG
5,B006Q7YFLQ,A3PIW7ZF4C5ZJL
4,B0041NYV8E,A3PIW7ZF4C5ZJL
5,B002LANN56,A3PIW7ZF4C5ZJL
3,B005QRPHPU,A3PIW7ZF4C5ZJL
2,B00006G930,A3PIW7ZF4C5ZJL
4,B001VJ0B0I,A3PIW7ZF4C5ZJL
5,B006Q7YG56,A3PIW7ZF4C5ZJL
5,B0051COPH6,A3PIW7ZF4C5ZJL
5,B006Q7YG24,A3PIW7ZF4C5ZJL
2,B005HG9ESG,A3PIW7ZF4C5ZJL
4,B002CJAOPI,A3PIW7ZF4C5ZJL
3,B005QRPHSW,A3PIW7ZF4C5ZJL
2,B005QRPH3M,A3PIW7ZF4C5ZJL
5,B006Q7YG2O,A3PIW7ZF4C5ZJL
2,B005HG9ERW,A3PIW7ZF4C5ZJL
2,B005HG9ET0,A3PIW7ZF4C5ZJL
2,B005QRPGQU,A3PIW7ZF4C5ZJL
2,B006MONQMC,A3PIW7ZF4C5ZJL
2,B005QRPGYW,A3PIW7ZF4C5ZJL
4,B001LG945O,A1RF9YK4BK5TRH
3,B004R8J8E0,A1RF9YK4BK5TRH
3,B0041NYV8E,A1RF9YK4BK5TRH
4,B002IEZJMA,A1RF9YK4BK5TRH
4,B006J4MAIQ,A1RF9YK4BK5TRH
2,B005SPQENY,A1RF9YK4BK5TRH
3,B004FEJ968,A1RF9YK4BK5TRH
2,B008RWUKXK,A1RF9YK4BK5TRH
2,B005IW4WFY,A1RF9YK4BK5TRH
3,B001VJ0B0I,A1RF9YK4BK5TRH
3,B004BKLHOS,A1RF9YK4BK5TRH
3,B005HG9ESG,A1RF9YK4BK5TRH
4,B006J4MAUE,A1RF9YK4BK5TRH
2,B008RWUHA6,A1RF9YK4BK5TRH
